asof,team,player,pos,mins_7d,mins_14d,mins_30d,mins_season,starts_season
2026-07-02,Al-Qadsiah,M. Qasem,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,Y. Al-Shahrani,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,A. H. A. Yuhaybi,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,E. Houssa,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,I. Mahnashi,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,H. Asiri,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Qadsiah,A. Vergaz,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,A. A. Harfi,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,E. Bahri,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,M. Sylla,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,Y. Al Shehri,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,K. Al-Absi,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,A. Al Shammari,GK,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,O. Al-Boardi,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,S. H. Hazazi,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Riyadh,T. Al-Shubili,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,H. Alsebyani,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,V. Sierro,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,A. Al-Othman,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,H. Al-Hammami,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,M. Al-Mahasneh,GK,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,A. Makki,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,U. Hernández,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,B. Y. Al-Sayyali,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,H. Camara,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,A. Rahma,GK,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,M. A. Shwirekh,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,A. Matuq,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Shabab,F. Al-Sibyani,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,A. Bahusayn,MF,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,Biel,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,M. H. Alqahtani,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,F. Al-Rashidi,FW,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,A. Atiah,GK,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,B. Al-Hurayji,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,M. Alaeli,DF,0.0,0.0,0.0,0,0
2026-07-02,Al-Taawoun,S. R. Mohamed,FW,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,N. Janvier,MF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,İ. Kaya,FW,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,I. Hagi,MF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,İ. Çelik,MF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,E. Keskin,MF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,E. Taşkıran,GK,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,B. Viana,DF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,F. Aksoy,DF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,B. Mogultay,DF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,E. Karaca,MF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,G. Yalçın,FW,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,B. Yavuz,DF,0.0,0.0,0.0,0,0
2026-07-02,Alanyaspor,B. Bulut,MF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,J. Moreno,DF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,D. Bernabeu,DF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,A. Rubio,FW,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,F. Gámez,DF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,Capi,MF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,M. Ramos,GK,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,J. Villar,MF,0.0,0.0,0.0,0,0
2026-07-02,Albacete Balompié,S. Obeng,FW,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,M. Diaz,FW,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,R. P. Saez,FW,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,M. Gestera,MF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,E. d. T. Aldaria,GK,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,C. Castiñeyras,DF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,N. Martinez,DF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,A. Santamaría,DF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,J. Toro,DF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,E. J. Navarro,MF,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,P. Miñano,FW,0.0,0.0,0.0,0,0
2026-07-02,Alhama Club de Fútbol,M. R. González,MF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,F. Coronel,FW,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,C. Valladolid,FW,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,S. Quiroga,FW,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,H. Lupú,MF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,E. Hermoza,GK,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,L. Alburqueque,DF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,J. Quiñones,DF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,J. Luján,DF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,W. Guzmán,DF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,S. Fernández,MF,0.0,0.0,0.0,0,0
2026-07-02,Alianza Atlético de Sullana,A. Antilef,MF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,J. Rijkhoff,FW,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,O. D. Nijs,MF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,E. Cornelisse,DF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,R. Providence,FW,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,J. Jacobs,DF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,J. Wendlinger,GK,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,J. v. d. Wilt,GK,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,A. Foah-Sam,DF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,M. Engel,DF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,J. Kalisvaart,MF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,I. Goghli,FW,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,B. Huisman,MF,0.0,0.0,0.0,0,0
2026-07-02,Almere City FC,T. Bijleveld,DF,0.0,0.0,0.0,0,0
2026-07-02,Almería,A. Puigmal,MF,0.0,0.0,0.0,0,0
2026-07-02,Almería,A. Horta,MF,0.0,0.0,0.0,0,0
2026-07-02,Almería,B. Iribarne,GK,0.0,0.0,0.0,0,0
2026-07-02,Almería,F. Martínez,GK,0.0,0.0,0.0,0,0
2026-07-02,Almería,Chumi,DF,0.0,0.0,0.0,0,0
2026-07-02,Almería,Á. Centelles,DF,0.0,0.0,0.0,0,0
2026-07-02,Almería,N. Monte,DF,0.0,0.0,0.0,0,0
2026-07-02,Almería,Gui,MF,0.0,0.0,0.0,0,0
2026-07-02,Almería,N. Melamed,MF,0.0,0.0,0.0,0,0
2026-07-02,Almería,P. Soko,FW,0.0,0.0,0.0,0,0
2026-07-02,Almería,D. Chirino,DF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,Alê,MF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,Y. Souza,MF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,K. Z. M. Dorna,MF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,W. Bigode,FW,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,J. J. J. d. Lima,FW,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,William,GK,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,L. Carneiro,DF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,Thallyson,DF,0.0,0.0,0.0,0,0
2026-07-02,América Mineiro,O. Gonçalves,MF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,N. Hernández,DF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,T. Palacios,FW,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,J. Romero,MF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,A. Ramos,FW,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,C. Sierra,MF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,J. Soto,GK,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,B. Correa,DF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,D. Borrero,FW,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,J. Cavadia,MF,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,D. Machís,FW,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,Y. Garcés,FW,0.0,0.0,0.0,0,0
2026-07-02,América de Cali,K. Angulo,FW,0.0,0.0,0.0,0,0
2026-07-02,Angers,L. Mouton,MF,0.0,0.0,0.0,0,0
2026-07-02,Angers,G. Koyalipou,FW,0.0,0.0,0.0,0,0
2026-07-02,Angers,L. Machine,FW,0.0,0.0,0.0,0,0
2026-07-02,Angers,F. Hanin,DF,0.0,0.0,0.0,0,0
2026-07-02,Angers,C. Arcus,DF,0.0,0.0,0.0,0,0
2026-07-02,Angers,M. Zinga,GK,0.0,0.0,0.0,0,0
2026-07-02,Angers,D. Sinaté,MF,0.0,0.0,0.0,0,0
2026-07-02,Angers,M. Gernigon,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,B. Guèye,FW,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,N. Storm,FW,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,K. Paal,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,L. Giannetti,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,D. Šarić,MF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,Y. Boli,FW,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,A. Yiğiter,GK,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,B. Öztürk,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,G. Dzhikiya,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,S. Karakoç,DF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,A. Ömür,MF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,R. Safouri,MF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,S. van de Streek,MF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,E. Yeşilyurt,MF,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,J. Cuesta,GK,0.0,0.0,0.0,0,0
2026-07-02,Antalyaspor,K. Kayaarasi,FW,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,S. Robinson,MF,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,J. Pettigrew,GK,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,A. Muirhead,DF,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,V. Enem,DF,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,T. Beadling,DF,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,D. Gold,MF,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,D. Mebude,FW,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,G. Reilly,FW,0.0,0.0,0.0,0,0
2026-07-02,Arbroath,L. Gillie,DF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,A. Shinyashiki,MF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,P. Luan,FW,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,P. Krachunov,DF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,I. Nedelchev,GK,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,M. Paskalev,DF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,V. Velev,DF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,B. Akandzh,MF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,I. D. Akintola,MF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,S. Kovachev,MF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,A. Kabov,MF,0.0,0.0,0.0,0,0
2026-07-02,Arda Kardzhali,A. Vutov,MF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,Á. Tejero,DF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,C. Kouamé,FW,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,G. Gianniotas,FW,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,M. Gning,FW,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,K. Galanopoulos,MF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,L. Majkić,GK,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,S. Dioudis,GK,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,N. Sonko Sundberg,DF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,O. Boussaid,MF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,M. Voriazidis,MF,0.0,0.0,0.0,0,0
2026-07-02,Aris Thessaloniki,A. Donis,FW,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,P. Hincapié,DF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,N. Madueke,FW,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,M. Ødegaard,MF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,M. Zubimendi,MF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,G. Martinelli,FW,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,K. Arrizabalaga,GK,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,T. Setford,GK,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,C. Mosquera,DF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,C. Nørgaard,MF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,M. Dowman,MF,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,G. Jesus,FW,0.0,0.0,0.0,0,0
2026-07-02,Arsenal,K. Havertz,FW,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,B. Pérez,MF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,C. Okoh,FW,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,N. Kaltsas,FW,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,T. Tzandaris,MF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,V. Archontakakis,GK,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,V. Chatziemmanouil,GK,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,A. Tereziou,DF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,D. Laskaris,DF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,D. Grammenos,MF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,J. Mendieta,MF,0.0,0.0,0.0,0,0
2026-07-02,Asteras Aktor,A. Simoni,FW,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,O. Watkins,FW,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,E. Buendía,MF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,L. Bailey,FW,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,M. Bizot,GK,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,E. Konsa,DF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,L. Digne,DF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,P. Torres,DF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,D. Luiz,MF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,L. Bogarde,MF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,J. Sancho,FW,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,T. Mings,DF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,J. Wright,GK,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,I. Maatsen,DF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,H. Elliott,MF,0.0,0.0,0.0,0,0
2026-07-02,Aston Villa,T. Abraham,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,E. Arana,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,P. Oliveira,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,G. Moyses,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,F. Vieira,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,D. B. d. Souza,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,Bruninho,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,Jhonatan,GK,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,G. M. Melo,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,Gustavinho,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,G. Cabezas,MF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,D. Vera,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,A. Pena,MF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,J. A. Martinez,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,N. Nevado,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,C. Pinedo,MF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,P. Zugasti,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,L. Baños,MF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,O. Santana,GK,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,M. Torre,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,A. Campos,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,O. Otusanya,FW,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,G. Tadeu,GK,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,Douglas,DF,0.0,0.0,0.0,0,0
2026-07-02,Athletic Club,K. Lindes,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,A. Fortune,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,L. Brennan,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,C. Togashi,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,E. Mihaj,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,S. Santos,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,J. Hibbert,GK,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,P. Amador,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,M. Edwards,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlanta United,W. Reilly,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,L. Gamboa,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,A. Rodríguez,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,A. Mora,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,R. Pier,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,G. Aguirre,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,J. Lozano,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,G. d. Prete,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,M. García,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,D. González,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlas FC,E. Zaldívar,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,I. Henrique,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,Guilherme Marques,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,J. Gentil,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,B. José,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,L. Jacó,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,Adriano Martins,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,F. Guimarães,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,L. Tocantins,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,Paulo,GK,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,Natã,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Goianiense,Assis,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,J. Morcillo,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,N. Molina,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,J. Cardoso,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,A. Sørloth,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,A. Baena,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,T. Almada,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,J. Musso,GK,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,J. M. Giménez,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,C. Lenglet,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,J. Boñar,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,R. Mendoza,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,O. Vargas,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,R. Le Normand,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,M. Llorente,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,S. Esquivel,GK,0.0,0.0,0.0,0,0
2026-07-02,Atlético Madrid,I. Luque,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,Reinier,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,K. P. Resende,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,C. C. Soares,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,G. Delfim,GK,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,I. Román,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,Alexsander,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,I. Gomes,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,Á. Preciado,DF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,M. Iseppe,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,G. Scarpa,MF,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,Dudu,FW,0.0,0.0,0.0,0,0
2026-07-02,Atlético Mineiro,J. Alonso,DF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,O. Rojas,MF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,I. Fuenzalida,FW,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,R. Cabral,FW,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,F. Loyola,MF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,D. Coelho,FW,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,P. Garrido,GK,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,D. Monreal,DF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,M. Jiménez,DF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,T. Cayuqueo,DF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,T. Leyton,MF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,M. Valdes,MF,0.0,0.0,0.0,0,0
2026-07-02,Audax Italiano,J. Ahumada,FW,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,D. Pereira,MF,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,J. Bell,DF,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,O. Wolff,MF,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,C. Fodrey,MF,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,B. Vázquez,FW,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,D. Las,GK,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,B. Sabović,MF,0.0,0.0,0.0,0,0
2026-07-02,Austin FC,N. Dubersarsky,MF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,C. Akpa,DF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,J. Casimir,FW,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,L. Coulibaly,MF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,A. Dioussé,MF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,M. Cissokho,FW,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,T. Negrel,GK,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,M. Senaya,DF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,T. Siwe,DF,0.0,0.0,0.0,0,0
2026-07-02,Auxerre,F. Sierralta,DF,0.0,0.0,0.0,0,0
2026-07-02,Avaí,G. Aquino,DF,0.0,0.0,0.0,0,0
2026-07-02,Avaí,Sorriso,FW,0.0,0.0,0.0,0,0
2026-07-02,Avaí,P. Vitor,MF,0.0,0.0,0.0,0,0
2026-07-02,Avaí,Rafael Bilú,FW,0.0,0.0,0.0,0,0
2026-07-02,Avaí,Wesley Gasolina,DF,0.0,0.0,0.0,0,0
2026-07-02,Avaí,F. Avenatti,FW,0.0,0.0,0.0,0,0
